file_id	file_name	data_type	data_category	data_format	experimental_strategy	workflow_type	access	file_size	case_id	sample_id	sample_type	tissue_type
7587e896-e0bd-4d1d-8219-65cbdb1cb8cf	CUSKS_p_TCGAb47_SNP_1N_GenomeWideSNP_6_D01_628356.nocnv_grch38.seg.v2.txt	Masked Copy Number Segment	Copy Number Variation	TXT	Genotyping Array	DNAcopy	open	8740	TCGA-A8-A082	TCGA-A8-A082-01A	Primary Tumor	Tumor
1048123b-d526-4626-8f5a-d2405debeca5	TAKEN_p_TCGAb_379_400_FFPE_NSP_GenomeWideSNP_6_B05_1513306.nocnv_grch38.seg.v2.txt	Masked Copy Number Segment	Copy Number Variation	TXT	Genotyping Array	DNAcopy	open	2917	TCGA-AC-A8OR	TCGA-AC-A8OR-10A	Blood Derived Normal	Normal
4e498b46-f49b-4d79-afc7-b596f354c2a7	SHAWM_p_TCGAb72_SNP_N_GenomeWideSNP_6_F09_698140.nocnv_grch38.seg.v2.txt	Masked Copy Number Segment	Copy Number Variation	TXT	Genotyping Array	DNAcopy	open	8766	TCGA-A2-A0EN	TCGA-A2-A0EN-01A	Primary Tumor	Tumor
27e82392-5e6c-4149-9f8e-d91c3c9895ed	TCGA-A2-A0EN-01A-13D-A891-36.WholeGenome.RP-1657.cr.igv.reheader.seg.txt	Copy Number Segment	Copy Number Variation	TXT	WGS	GATK4 CNV	open	31853	TCGA-A2-A0EN	TCGA-A2-A0EN-01A	Primary Tumor	Tumor
27e82392-5e6c-4149-9f8e-d91c3c9895ed	TCGA-A2-A0EN-01A-13D-A891-36.WholeGenome.RP-1657.cr.igv.reheader.seg.txt	Copy Number Segment	Copy Number Variation	TXT	WGS	GATK4 CNV	open	31853	TCGA-A2-A0EN	TCGA-A2-A0EN-10A	Blood Derived Normal	Normal
88f99210-3e0c-4ef3-b35f-cce04cc0da21	COMIC_p_TCGA_b142_SNP_S_GenomeWideSNP_6_H03_804438.grch38.seg.v2.txt	Copy Number Segment	Copy Number Variation	TXT	Genotyping Array	DNAcopy	open	20367	TCGA-AR-A251	TCGA-AR-A251-10A	Blood Derived Normal	Normal
55efb570-0a68-4fb7-bda8-90903880625d	TCGA-BRCA.963b652a-9415-435b-ab29-0fdb15de3305.absolute_liftover.gene_level_copy_number.v36.tsv	Gene Level Copy Number	Copy Number Variation	TSV	Genotyping Array	ABSOLUTE LiftOver	open	3437546	TCGA-AC-A8OR	TCGA-AC-A8OR-01A	Primary Tumor	Tumor
efac7efd-eb4b-4156-8990-6978f681af8c	SHAWM_p_TCGAb72_SNP_N_GenomeWideSNP_6_F09_698140.grch38.seg.v2.txt	Copy Number Segment	Copy Number Variation	TXT	Genotyping Array	DNAcopy	open	50016	TCGA-A2-A0EN	TCGA-A2-A0EN-01A	Primary Tumor	Tumor
4927bb60-c020-455c-a5db-5c19e81ff5fb	TCGA-BRCA.38decb88-ca75-4a0c-bdd2-917ccdd60851.absolute_liftover.gene_level_copy_number.v36.tsv	Gene Level Copy Number	Copy Number Variation	TSV	Genotyping Array	ABSOLUTE LiftOver	open	3431693	TCGA-A2-A0EN	TCGA-A2-A0EN-01A	Primary Tumor	Tumor
ad20af69-d9fe-4bc2-a6f4-623953a551a6	TCGA-BRCA.4a2c3e4c-941a-4d08-9d30-386ac70cd657.ascat3.gene_level_copy_number.v36.tsv	Gene Level Copy Number	Copy Number Variation	TSV	Genotyping Array	ASCAT3	open	3445821	TCGA-AO-A12G	TCGA-AO-A12G-01A	Primary Tumor	Tumor
ad20af69-d9fe-4bc2-a6f4-623953a551a6	TCGA-BRCA.4a2c3e4c-941a-4d08-9d30-386ac70cd657.ascat3.gene_level_copy_number.v36.tsv	Gene Level Copy Number	Copy Number Variation	TSV	Genotyping Array	ASCAT3	open	3445821	TCGA-AO-A12G	TCGA-AO-A12G-10A	Blood Derived Normal	Normal
f4e8d774-0a97-4821-b9d5-847dd448d6d4	HAULS_p_TCGAb47_SNP_2N_GenomeWideSNP_6_G04_628506.grch38.seg.v2.txt	Copy Number Segment	Copy Number Variation	TXT	Genotyping Array	DNAcopy	open	26732	TCGA-A8-A09W	TCGA-A8-A09W-10A	Blood Derived Normal	Normal
cb1bf3b5-71ea-44d6-b0fe-47bfdf7ab99c	c42ede73-e162-4fec-bdd0-6da8d7c97f24.wgs.ASCAT.gene_level.copy_number_variation.tsv	Gene Level Copy Number	Copy Number Variation	TSV	WGS	AscatNGS	open	3444446	TCGA-A7-A13E	TCGA-A7-A13E-10A	Blood Derived Normal	Normal
cb1bf3b5-71ea-44d6-b0fe-47bfdf7ab99c	c42ede73-e162-4fec-bdd0-6da8d7c97f24.wgs.ASCAT.gene_level.copy_number_variation.tsv	Gene Level Copy Number	Copy Number Variation	TSV	WGS	AscatNGS	open	3444446	TCGA-A7-A13E	TCGA-A7-A13E-01A	Primary Tumor	Tumor
859dd84c-a5e4-48aa-a522-0c7bc1927e03	EMMER_p_8TCGA_Mx_242_238_N_GenomeWideSNP_6_A06_1244876.grch38.seg.v2.txt	Copy Number Segment	Copy Number Variation	TXT	Genotyping Array	DNAcopy	open	28007	TCGA-B6-A401	TCGA-B6-A401-01A	Primary Tumor	Tumor
0b97949f-cb7e-4b7d-aec9-9cb9a686301a	TCGA-BRCA.c65dfc5d-a66d-4a43-ae04-4bd8edd88962.gene_level_copy_number.v36.tsv	Gene Level Copy Number	Copy Number Variation	TSV	Genotyping Array	ASCAT2	open	3448384	TCGA-C8-A275	TCGA-C8-A275-01A	Primary Tumor	Tumor
0b97949f-cb7e-4b7d-aec9-9cb9a686301a	TCGA-BRCA.c65dfc5d-a66d-4a43-ae04-4bd8edd88962.gene_level_copy_number.v36.tsv	Gene Level Copy Number	Copy Number Variation	TSV	Genotyping Array	ASCAT2	open	3448384	TCGA-C8-A275	TCGA-C8-A275-10A	Blood Derived Normal	Normal
68676230-2c49-427d-b0f6-9593f7549c20	WRIED_p_TCGA_143_147_150_Hahn_N_GenomeWideSNP_6_B11_799970.grch38.seg.v2.txt	Copy Number Segment	Copy Number Variation	TXT	Genotyping Array	DNAcopy	open	38037	TCGA-C8-A275	TCGA-C8-A275-01A	Primary Tumor	Tumor
8c6fa126-82a0-4290-a657-8466959585c4	7db191ab-6106-4e39-a45e-8a68aaba0922.rna_seq.augmented_star_gene_counts.tsv	Gene Expression Quantification	Transcriptome Profiling	TSV	RNA-Seq	STAR - Counts	open	4253786	TCGA-A2-A1FV	TCGA-A2-A1FV-01A	Primary Tumor	Tumor
74a03896-7370-4428-a0ad-7dfe7e01e905	SHAWM_p_TCGAb72_SNP_N_GenomeWideSNP_6_G01_698054.nocnv_grch38.seg.v2.txt	Masked Copy Number Segment	Copy Number Variation	TXT	Genotyping Array	DNAcopy	open	5390	TCGA-BH-A0HI	TCGA-BH-A0HI-10A	Blood Derived Normal	Normal
ce11805a-9a21-419b-a017-83566d4992ef	GOOFS_p_TCGA_b117_118_SNP_N_GenomeWideSNP_6_B05_778084.grch38.seg.v2.txt	Copy Number Segment	Copy Number Variation	TXT	Genotyping Array	DNAcopy	open	22145	TCGA-E2-A1LA	TCGA-E2-A1LA-10A	Blood Derived Normal	Normal
dcfad2da-3662-49da-97c3-e6df6cc5b332	SHAWM_p_TCGAb72_SNP_N_GenomeWideSNP_6_D05_698112.grch38.seg.v2.txt	Copy Number Segment	Copy Number Variation	TXT	Genotyping Array	DNAcopy	open	34615	TCGA-BH-A0DH	TCGA-BH-A0DH-01A	Primary Tumor	Tumor
e2d4e4d4-22d0-4235-968e-7eaa71829937	SHAWM_p_TCGAb72_SNP_N_GenomeWideSNP_6_D05_698112.nocnv_grch38.seg.v2.txt	Masked Copy Number Segment	Copy Number Variation	TXT	Genotyping Array	DNAcopy	open	7788	TCGA-BH-A0DH	TCGA-BH-A0DH-01A	Primary Tumor	Tumor
b5a89dbc-da70-4dda-872f-04867f6b31e5	TCGA-BRCA.3d2d8785-65ba-4b5e-a5b8-8ceed713b8f6.gene_level_copy_number.v36.tsv	Gene Level Copy Number	Copy Number Variation	TSV	Genotyping Array	ASCAT2	open	3446747	TCGA-BH-A0DH	TCGA-BH-A0DH-10A	Blood Derived Normal	Normal
b5a89dbc-da70-4dda-872f-04867f6b31e5	TCGA-BRCA.3d2d8785-65ba-4b5e-a5b8-8ceed713b8f6.gene_level_copy_number.v36.tsv	Gene Level Copy Number	Copy Number Variation	TSV	Genotyping Array	ASCAT2	open	3446747	TCGA-BH-A0DH	TCGA-BH-A0DH-01A	Primary Tumor	Tumor
694ca0f8-2cca-49d2-a908-f4911d365c88	USAGE_p_TCGA_132_133_136_SNP_N_GenomeWideSNP_6_B09_787584.nocnv_grch38.seg.v2.txt	Masked Copy Number Segment	Copy Number Variation	TXT	Genotyping Array	DNAcopy	open	15909	TCGA-E9-A229	TCGA-E9-A229-01A	Primary Tumor	Tumor
10d1a1f0-c89b-4b1e-93fa-7c6fd7f5bb8f	05b55f88-290a-4abd-bbc3-44561ba1f8b7.rna_seq.augmented_star_gene_counts.tsv	Gene Expression Quantification	Transcriptome Profiling	TSV	RNA-Seq	STAR - Counts	open	4245933	TCGA-AN-A0XL	TCGA-AN-A0XL-01A	Primary Tumor	Tumor
905d235b-78a5-449c-89d1-ef5796876ea3	MAPLE_p_TCGAb78_BrstRedo_SNP_N_GenomeWideSNP_6_F08_729632.nocnv_grch38.seg.v2.txt	Masked Copy Number Segment	Copy Number Variation	TXT	Genotyping Array	DNAcopy	open	3743	TCGA-BH-A0DH	TCGA-BH-A0DH-11A	Solid Tissue Normal	Normal
b70b68a1-28c4-4ed3-a04c-b622e583f10b	d6cc88bd-b0ba-4606-955d-2dc32e6d2d97.rna_seq.augmented_star_gene_counts.tsv	Gene Expression Quantification	Transcriptome Profiling	TSV	RNA-Seq	STAR - Counts	open	4240162	TCGA-BH-A0DZ	TCGA-BH-A0DZ-11A	Solid Tissue Normal	Normal
11193cae-4f37-461d-a75b-e5ec0d96f37f	HAULS_p_TCGAb47_SNP_2N_GenomeWideSNP_6_A12_628410.grch38.seg.v2.txt	Copy Number Segment	Copy Number Variation	TXT	Genotyping Array	DNAcopy	open	63246	TCGA-BH-A0DZ	TCGA-BH-A0DZ-10A	Blood Derived Normal	Normal
e61ac39b-4148-440d-8f5f-e0f069dca648	EXINE_p_TCGA_b142_SNP_N_GenomeWideSNP_6_G02_802498.grch38.seg.v2.txt	Copy Number Segment	Copy Number Variation	TXT	Genotyping Array	DNAcopy	open	21586	TCGA-AR-A24X	TCGA-AR-A24X-01A	Primary Tumor	Tumor
26cafdcf-0d26-4c32-8d39-00f2389c5196	SHUCK_p_TCGAb74and75_SNP_N_GenomeWideSNP_6_D12_731090.grch38.seg.v2.txt	Copy Number Segment	Copy Number Variation	TXT	Genotyping Array	DNAcopy	open	19637	TCGA-A2-A0YK	TCGA-A2-A0YK-01A	Primary Tumor	Tumor
20ffad59-7061-4b2c-b807-9d5d2563dc9e	GHOUL_p_TCGASNP_b85and51R_N_GenomeWideSNP_6_A06_735260.grch38.seg.v2.txt	Copy Number Segment	Copy Number Variation	TXT	Genotyping Array	DNAcopy	open	20906	TCGA-E2-A14T	TCGA-E2-A14T-10A	Blood Derived Normal	Normal
debabb08-fe3b-4b3e-a875-7da96279b018	HAULS_p_TCGAb47_SNP_2N_GenomeWideSNP_6_A12_628410.nocnv_grch38.seg.v2.txt	Masked Copy Number Segment	Copy Number Variation	TXT	Genotyping Array	DNAcopy	open	4435	TCGA-BH-A0DZ	TCGA-BH-A0DZ-10A	Blood Derived Normal	Normal
e1bf02ee-99c8-42e1-8cf1-8d0088ad84e6	SHAWM_p_TCGAb72_SNP_N_GenomeWideSNP_6_H01_698016.grch38.seg.v2.txt	Copy Number Segment	Copy Number Variation	TXT	Genotyping Array	DNAcopy	open	85986	TCGA-B6-A0RV	TCGA-B6-A0RV-01A	Primary Tumor	Tumor
25363300-4303-4caf-98c5-e089ab4205a7	TCGA-BRCA.b17d5670-c08a-4863-9ceb-3af0ee4df007.ascat3.gene_level_copy_number.v36.tsv	Gene Level Copy Number	Copy Number Variation	TSV	Genotyping Array	ASCAT3	open	3447998	TCGA-BH-A0DZ	TCGA-BH-A0DZ-01A	Primary Tumor	Tumor
25363300-4303-4caf-98c5-e089ab4205a7	TCGA-BRCA.b17d5670-c08a-4863-9ceb-3af0ee4df007.ascat3.gene_level_copy_number.v36.tsv	Gene Level Copy Number	Copy Number Variation	TSV	Genotyping Array	ASCAT3	open	3447998	TCGA-BH-A0DZ	TCGA-BH-A0DZ-10A	Blood Derived Normal	Normal
3ca8d0a7-8ff7-4d4b-a02c-76c7f3a8d0b7	e166435e-ba24-47db-aabc-8dba6769f171.mirbase21.mirnas.quantification.txt	miRNA Expression Quantification	Transcriptome Profiling	TXT	miRNA-Seq	BCGSC miRNA Profiling	open	50290	TCGA-E2-A14T	TCGA-E2-A14T-01A	Primary Tumor	Tumor
b9a013a1-718d-4eb9-8dc5-afac6f9f3deb	TCGA-BRCA.b17d5670-c08a-4863-9ceb-3af0ee4df007.gene_level_copy_number.v36.tsv	Gene Level Copy Number	Copy Number Variation	TSV	Genotyping Array	ASCAT2	open	3449507	TCGA-BH-A0DZ	TCGA-BH-A0DZ-01A	Primary Tumor	Tumor
b9a013a1-718d-4eb9-8dc5-afac6f9f3deb	TCGA-BRCA.b17d5670-c08a-4863-9ceb-3af0ee4df007.gene_level_copy_number.v36.tsv	Gene Level Copy Number	Copy Number Variation	TSV	Genotyping Array	ASCAT2	open	3449507	TCGA-BH-A0DZ	TCGA-BH-A0DZ-10A	Blood Derived Normal	Normal
434f9507-4ac3-49ab-9d59-280190364cc2	BULGY_p_TCGA_bM1_124_SNP_N_GenomeWideSNP_6_F04_780866.nocnv_grch38.seg.v2.txt	Masked Copy Number Segment	Copy Number Variation	TXT	Genotyping Array	DNAcopy	open	4699	TCGA-D8-A1Y0	TCGA-D8-A1Y0-10A	Blood Derived Normal	Normal
4922e672-4339-4569-9f4a-eec343145ed5	TCGA-BRCA.e0629d66-17b1-4abb-beff-7b459b373089.ascat3.gene_level_copy_number.v36.tsv	Gene Level Copy Number	Copy Number Variation	TSV	Genotyping Array	ASCAT3	open	3445984	TCGA-E2-A14T	TCGA-E2-A14T-10A	Blood Derived Normal	Normal
4922e672-4339-4569-9f4a-eec343145ed5	TCGA-BRCA.e0629d66-17b1-4abb-beff-7b459b373089.ascat3.gene_level_copy_number.v36.tsv	Gene Level Copy Number	Copy Number Variation	TSV	Genotyping Array	ASCAT3	open	3445984	TCGA-E2-A14T	TCGA-E2-A14T-01A	Primary Tumor	Tumor
c6881f53-d8d3-4f7c-b82a-0615d148fd6c	SHAWM_p_TCGAb72_SNP_N_GenomeWideSNP_6_H03_698052.nocnv_grch38.seg.v2.txt	Masked Copy Number Segment	Copy Number Variation	TXT	Genotyping Array	DNAcopy	open	6026	TCGA-B6-A0RV	TCGA-B6-A0RV-10A	Blood Derived Normal	Normal
18378d92-adc7-4c41-8ce2-b3a0ea4777c9	BEAUX_p_TCGA_b109_SNP_2N_GenomeWideSNP_6_A02_772068.grch38.seg.v2.txt	Copy Number Segment	Copy Number Variation	TXT	Genotyping Array	DNAcopy	open	38329	TCGA-D8-A1JT	TCGA-D8-A1JT-01A	Primary Tumor	Tumor
33d6a257-dcbb-478a-bf88-7f3b6ab32144	TCGA-E9-A1R3-01A-31D-A898-36.WholeGenome.RP-1657.cr.igv.reheader.seg.txt	Copy Number Segment	Copy Number Variation	TXT	WGS	GATK4 CNV	open	43396	TCGA-E9-A1R3	TCGA-E9-A1R3-10A	Blood Derived Normal	Normal
33d6a257-dcbb-478a-bf88-7f3b6ab32144	TCGA-E9-A1R3-01A-31D-A898-36.WholeGenome.RP-1657.cr.igv.reheader.seg.txt	Copy Number Segment	Copy Number Variation	TXT	WGS	GATK4 CNV	open	43396	TCGA-E9-A1R3	TCGA-E9-A1R3-01A	Primary Tumor	Tumor
83cf1d13-01e6-4ac6-87d1-6d4e22a24113	TCGA-BRCA.b48037f7-5060-4cd6-b8b1-07d77bd8c858.absolute_liftover.gene_level_copy_number.v36.tsv	Gene Level Copy Number	Copy Number Variation	TSV	Genotyping Array	ABSOLUTE LiftOver	open	3431396	TCGA-E9-A1R3	TCGA-E9-A1R3-01A	Primary Tumor	Tumor
f9a66765-80fb-4537-a111-b5ec5acbee5d	TCGA-BRCA.b48037f7-5060-4cd6-b8b1-07d77bd8c858.ascat3.gene_level_copy_number.v36.tsv	Gene Level Copy Number	Copy Number Variation	TSV	Genotyping Array	ASCAT3	open	3445490	TCGA-E9-A1R3	TCGA-E9-A1R3-10A	Blood Derived Normal	Normal
f9a66765-80fb-4537-a111-b5ec5acbee5d	TCGA-BRCA.b48037f7-5060-4cd6-b8b1-07d77bd8c858.ascat3.gene_level_copy_number.v36.tsv	Gene Level Copy Number	Copy Number Variation	TSV	Genotyping Array	ASCAT3	open	3445490	TCGA-E9-A1R3	TCGA-E9-A1R3-01A	Primary Tumor	Tumor
73214437-dde3-4ade-a938-740f7a28a4c9	f3aed9bf-bf49-4f5e-a62f-e3c3c506b58a.mirbase21.mirnas.quantification.txt	miRNA Expression Quantification	Transcriptome Profiling	TXT	miRNA-Seq	BCGSC miRNA Profiling	open	50396	TCGA-E2-A1B6	TCGA-E2-A1B6-01A	Primary Tumor	Tumor
7b0aa04c-1c01-4fc0-b3a6-d9aae13f7305	CHEEP_p_TCGA_b120_121_SNP_N_GenomeWideSNP_6_E08_777740.nocnv_grch38.seg.v2.txt	Masked Copy Number Segment	Copy Number Variation	TXT	Genotyping Array	DNAcopy	open	16209	TCGA-E9-A1R6	TCGA-E9-A1R6-01A	Primary Tumor	Tumor
fe340d79-53e7-445f-9041-82441df94d20	e5fedd83-b903-4356-adb1-52f6c1a37ed4.mirbase21.mirnas.quantification.txt	miRNA Expression Quantification	Transcriptome Profiling	TXT	miRNA-Seq	BCGSC miRNA Profiling	open	50325	TCGA-E9-A1R6	TCGA-E9-A1R6-01A	Primary Tumor	Tumor
0d9ff3d7-e40c-480e-a228-1284d46dba78	BULGY_p_TCGA_bM1_124_SNP_N_GenomeWideSNP_6_E07_780860.grch38.seg.v2.txt	Copy Number Segment	Copy Number Variation	TXT	Genotyping Array	DNAcopy	open	32263	TCGA-E9-A1R3	TCGA-E9-A1R3-01A	Primary Tumor	Tumor
b5874f98-dd72-4cfb-8911-e6b150791024	TCGA-BRCA.bcc81b67-ecd6-442f-abc4-dd5b916bea85.absolute_liftover.gene_level_copy_number.v36.tsv	Gene Level Copy Number	Copy Number Variation	TSV	Genotyping Array	ABSOLUTE LiftOver	open	3431900	TCGA-A7-A3J1	TCGA-A7-A3J1-01A	Primary Tumor	Tumor
3226bc9f-5fda-4e3b-9d16-319757d56f11	BULGY_p_TCGA_bM1_124_SNP_N_GenomeWideSNP_6_E07_780860.nocnv_grch38.seg.v2.txt	Masked Copy Number Segment	Copy Number Variation	TXT	Genotyping Array	DNAcopy	open	7499	TCGA-E9-A1R3	TCGA-E9-A1R3-01A	Primary Tumor	Tumor
f8be0c7a-74e9-4e33-8d21-bb2200366fe8	USAGE_p_TCGA_132_133_136_SNP_N_GenomeWideSNP_6_A12_787608.nocnv_grch38.seg.v2.txt	Masked Copy Number Segment	Copy Number Variation	TXT	Genotyping Array	DNAcopy	open	3460	TCGA-E9-A22D	TCGA-E9-A22D-10A	Blood Derived Normal	Normal
750ea92f-15eb-48a6-9cf1-f233f6f215d6	GHOUL_p_TCGASNP_b85and51R_N_GenomeWideSNP_6_E06_735382.grch38.seg.v2.txt	Copy Number Segment	Copy Number Variation	TXT	Genotyping Array	DNAcopy	open	37071	TCGA-D8-A145	TCGA-D8-A145-01A	Primary Tumor	Tumor
571149a4-cd18-4cff-b856-23f051d2914c	TCGA-BRCA.1b0a7689-323d-487b-8e4f-9e5742f24438.absolute_liftover.gene_level_copy_number.v36.tsv	Gene Level Copy Number	Copy Number Variation	TSV	Genotyping Array	ABSOLUTE LiftOver	open	3430538	TCGA-E9-A22D	TCGA-E9-A22D-01A	Primary Tumor	Tumor
9928c491-426a-4507-8ddd-999d6b892e29	677a334e-f2cb-455f-bf50-05e23cb2a7ec.rna_seq.augmented_star_gene_counts.tsv	Gene Expression Quantification	Transcriptome Profiling	TSV	RNA-Seq	STAR - Counts	open	4264013	TCGA-A7-A3J1	TCGA-A7-A3J1-01A	Primary Tumor	Tumor
e6134ccb-8e0f-49a0-b265-563078aedea1	TCGA-BRCA.bcc81b67-ecd6-442f-abc4-dd5b916bea85.gene_level_copy_number.v36.tsv	Gene Level Copy Number	Copy Number Variation	TSV	Genotyping Array	ASCAT2	open	3446843	TCGA-A7-A3J1	TCGA-A7-A3J1-01A	Primary Tumor	Tumor
e6134ccb-8e0f-49a0-b265-563078aedea1	TCGA-BRCA.bcc81b67-ecd6-442f-abc4-dd5b916bea85.gene_level_copy_number.v36.tsv	Gene Level Copy Number	Copy Number Variation	TSV	Genotyping Array	ASCAT2	open	3446843	TCGA-A7-A3J1	TCGA-A7-A3J1-10A	Blood Derived Normal	Normal
76a5fdec-ae80-41a0-acbe-93e727df8721	MINAE_p_TCGA_200_202_203_SNP_N_GenomeWideSNP_6_E01_955146.grch38.seg.v2.txt	Copy Number Segment	Copy Number Variation	TXT	Genotyping Array	DNAcopy	open	23598	TCGA-A7-A3J1	TCGA-A7-A3J1-01A	Primary Tumor	Tumor
c16a8a8d-a0ce-4142-be4f-519a960558b8	TCGA-D8-A145-01A-11D-A894-36.WholeGenome.RP-1657.cr.igv.reheader.seg.txt	Copy Number Segment	Copy Number Variation	TXT	WGS	GATK4 CNV	open	20780	TCGA-D8-A145	TCGA-D8-A145-01A	Primary Tumor	Tumor
c16a8a8d-a0ce-4142-be4f-519a960558b8	TCGA-D8-A145-01A-11D-A894-36.WholeGenome.RP-1657.cr.igv.reheader.seg.txt	Copy Number Segment	Copy Number Variation	TXT	WGS	GATK4 CNV	open	20780	TCGA-D8-A145	TCGA-D8-A145-10A	Blood Derived Normal	Normal
3ecfecef-4180-4b7a-8d9a-5532b47ef500	c2fe2d79-efb1-4e4d-a297-bd6b15703d10.rna_seq.augmented_star_gene_counts.tsv	Gene Expression Quantification	Transcriptome Profiling	TSV	RNA-Seq	STAR - Counts	open	4248652	TCGA-D8-A145	TCGA-D8-A145-01A	Primary Tumor	Tumor
7cfe9449-fdee-44bf-80e6-82776bfbefe3	CUSKS_p_TCGAb47_SNP_1N_GenomeWideSNP_6_H01_628304.grch38.seg.v2.txt	Copy Number Segment	Copy Number Variation	TXT	Genotyping Array	DNAcopy	open	34283	TCGA-A8-A07O	TCGA-A8-A07O-10A	Blood Derived Normal	Normal
6da11124-dc3c-405c-8d6e-94909b0608b5	GHOUL_p_TCGASNP_b85and51R_N_GenomeWideSNP_6_F08_735210.grch38.seg.v2.txt	Copy Number Segment	Copy Number Variation	TXT	Genotyping Array	DNAcopy	open	26127	TCGA-D8-A145	TCGA-D8-A145-10A	Blood Derived Normal	Normal
dadfc502-a4b5-47a7-8205-3594601aa375	URAEI_p_TCGASNP_b85_N_GenomeWideSNP_6_A03_735080.grch38.seg.v2.txt	Copy Number Segment	Copy Number Variation	TXT	Genotyping Array	DNAcopy	open	32386	TCGA-BH-A0C7	TCGA-BH-A0C7-10A	Blood Derived Normal	Normal
18b63057-880d-4696-bb36-d2930e0ae381	TAKEN_p_TCGAb_379_400_FFPE_NSP_GenomeWideSNP_6_C06_1513326.nocnv_grch38.seg.v2.txt	Masked Copy Number Segment	Copy Number Variation	TXT	Genotyping Array	DNAcopy	open	8117	TCGA-S3-AA14	TCGA-S3-AA14-10A	Blood Derived Normal	Normal
ef76453c-b762-4bc3-ab2c-b800401c8cc4	CUSKS_p_TCGAb47_SNP_1N_GenomeWideSNP_6_H03_628344.grch38.seg.v2.txt	Copy Number Segment	Copy Number Variation	TXT	Genotyping Array	DNAcopy	open	83593	TCGA-A8-A07O	TCGA-A8-A07O-01A	Primary Tumor	Tumor
6e912b4c-bcd0-44f7-95fc-8f1dd60b030f	TCGA-A8-A07O-01A-11D-A89H-36.WholeGenome.RP-1657.cr.igv.reheader.seg.txt	Copy Number Segment	Copy Number Variation	TXT	WGS	GATK4 CNV	open	80489	TCGA-A8-A07O	TCGA-A8-A07O-01A	Primary Tumor	Tumor
6e912b4c-bcd0-44f7-95fc-8f1dd60b030f	TCGA-A8-A07O-01A-11D-A89H-36.WholeGenome.RP-1657.cr.igv.reheader.seg.txt	Copy Number Segment	Copy Number Variation	TXT	WGS	GATK4 CNV	open	80489	TCGA-A8-A07O	TCGA-A8-A07O-10A	Blood Derived Normal	Normal
d720c240-46b3-4f8f-8cfd-16fc97b4df60	TCGA-BRCA.54351c40-70e3-4afb-aa2a-6349a0b843ec.gene_level_copy_number.v36.tsv	Gene Level Copy Number	Copy Number Variation	TSV	Genotyping Array	ASCAT2	open	3446834	TCGA-S3-AA14	TCGA-S3-AA14-10A	Blood Derived Normal	Normal
d720c240-46b3-4f8f-8cfd-16fc97b4df60	TCGA-BRCA.54351c40-70e3-4afb-aa2a-6349a0b843ec.gene_level_copy_number.v36.tsv	Gene Level Copy Number	Copy Number Variation	TSV	Genotyping Array	ASCAT2	open	3446834	TCGA-S3-AA14	TCGA-S3-AA14-01A	Primary Tumor	Tumor
43ebcda3-fd4c-4abe-acbe-2282b659607e	COZEN_p_TCGAb56_SNP_2N_GenomeWideSNP_6_H07_667210.grch38.seg.v2.txt	Copy Number Segment	Copy Number Variation	TXT	Genotyping Array	DNAcopy	open	25030	TCGA-AN-A0FW	TCGA-AN-A0FW-10A	Blood Derived Normal	Normal
5e7f275a-e515-4a59-9f7b-f73df813c617	MOHEL_p_TCGA_271_274_275_N_GenomeWideSNP_6_C02_1320298.grch38.seg.v2.txt	Copy Number Segment	Copy Number Variation	TXT	Genotyping Array	DNAcopy	open	34162	TCGA-MS-A51U	TCGA-MS-A51U-01A	Primary Tumor	Tumor
16156eb7-6a2c-421f-bc49-0d635b081fa4	TCGA-D8-A1X7-01A-11D-A898-36.WholeGenome.RP-1657.cr.igv.reheader.seg.txt	Copy Number Segment	Copy Number Variation	TXT	WGS	GATK4 CNV	open	30145	TCGA-D8-A1X7	TCGA-D8-A1X7-01A	Primary Tumor	Tumor
16156eb7-6a2c-421f-bc49-0d635b081fa4	TCGA-D8-A1X7-01A-11D-A898-36.WholeGenome.RP-1657.cr.igv.reheader.seg.txt	Copy Number Segment	Copy Number Variation	TXT	WGS	GATK4 CNV	open	30145	TCGA-D8-A1X7	TCGA-D8-A1X7-10A	Blood Derived Normal	Normal
39db4a8e-118f-437b-b9a1-fca73e482b8a	176813d5-0305-4b17-8ee7-1a71645bf7a5.wgs.ASCAT.gene_level.copy_number_variation.tsv	Gene Level Copy Number	Copy Number Variation	TSV	WGS	AscatNGS	open	3451204	TCGA-AO-A12F	TCGA-AO-A12F-01A	Primary Tumor	Tumor
39db4a8e-118f-437b-b9a1-fca73e482b8a	176813d5-0305-4b17-8ee7-1a71645bf7a5.wgs.ASCAT.gene_level.copy_number_variation.tsv	Gene Level Copy Number	Copy Number Variation	TSV	WGS	AscatNGS	open	3451204	TCGA-AO-A12F	TCGA-AO-A12F-10A	Blood Derived Normal	Normal
10d0454a-1925-4b16-bc18-d693f40947a8	BULGY_p_TCGA_bM1_124_SNP_N_GenomeWideSNP_6_B03_780850.nocnv_grch38.seg.v2.txt	Masked Copy Number Segment	Copy Number Variation	TXT	Genotyping Array	DNAcopy	open	6540	TCGA-D8-A1X7	TCGA-D8-A1X7-01A	Primary Tumor	Tumor
