feature	jsd
MIMAT0018187	0.024939294996074515
MIMAT0003884	0.024859971894974568
MIMAT0018000	0.024853180155994522
MIMAT0019058	0.024811480524839034
MIMAT0000431	0.024692808293912457
MIMAT0014979	0.0246613347469597
MIMAT0028118	0.024627461733325657
MIMAT0019823	0.024552258721856478
MIMAT0002872	0.024548844476723588
MIMAT0025462	0.024532995262714387
MIMAT0026482	0.024521720087869875
MIMAT0004752	0.024368238818722007
MIMAT0005949	0.024364324937883448
MIMAT0027463	0.024360174598449153
MIMAT0019218	0.024340411886277034
MIMAT0025473	0.024322878509436027
MIMAT0016888	0.024253712456296962
MIMAT0000764	0.024169397028811518
MIMAT0004551	0.024155025339680322
MIMAT0004549	0.024141669143063604
MIMAT0018360	0.024122908921243597
MIMAT0000074	0.02409876643116463
MIMAT0004571	0.024087576719369733
MIMAT0004674	0.023933042548476113
MIMAT0019208	0.023740536460943113
MIMAT0002813	0.023691962099013027
MIMAT0018968	0.023675165004247815
MIMAT0019206	0.02366116454576326
MIMAT0018194	0.02361673641981061
MIMAT0000254	0.02361096681208736
MIMAT0000703	0.023548086598767802
MIMAT0004513	0.023473451464032544
MIMAT0018195	0.023452986494813
MIMAT0004612	0.02344930103353752
MIMAT0000753	0.023433048111043735
MIMAT0027622	0.02342688694900319
MIMAT0022276	0.02338190288469333
MIMAT0022726	0.023337706662988685
MIMAT0022471	0.023259836370811797
MIMAT0000442	0.02322318670873945
MIMAT0025849	0.023207864207329194
MIMAT0000273	0.023081591066997417
MIMAT0022292	0.022937777648649505
MIMAT0018961	0.022867787359677056
MIMAT0000770	0.02282984721664554
MIMAT0011777	0.022812115473173796
MIMAT0017990	0.02278439686631731
MIMAT0027689	0.022734470456265397
MIMAT0002817	0.022690740741604522
MIMAT0019931	0.02267592032363185
MIMAT0005905	0.02266428403422502
MIMAT0003312	0.02266428403098849
MIMAT0004552	0.022659825762354473
MIMAT0002848	0.022645838377200227
MIMAT0000690	0.02264328714787004
MIMAT0003327	0.02261265142367007
MIMAT0000692	0.022548039792600692
MIMAT0027684	0.022537775560680113
MIMAT0022502	0.022459888992775564
MIMAT0019973	0.022228182099728717
MIMAT0001627	0.0221881434945252
MIMAT0000425	0.02208670133535985
MIMAT0000416	0.022066243218058668
MIMAT0019232	0.022058773215059994
MIMAT0004780	0.021849986864525963
MIMAT0003287	0.021787502501340223
MIMAT0002175	0.021758413969842298
MIMAT0000751	0.021726777657322748
MIMAT0003235	0.02169608771190991
MIMAT0000691	0.02168146338986635
MIMAT0018925	0.021557464455466073
MIMAT0005892	0.021498929065827656
MIMAT0019747	0.0214850460384308
