feature	jsd
MIMAT0016847	0.2630658779061509
MIMAT0004945	0.2628559448362518
MIMAT0000750	0.26112214347448065
MIMAT0019849	0.26093204093024047
MIMAT0004584	0.260768958806578
MIMAT0000424	0.2603124695510882
MIMAT0004703	0.2577936391351072
MIMAT0004797	0.2565203652169706
MIMAT0028122	0.2550063677997803
MIMAT0000091	0.2549924580166609
MIMAT0004518	0.2541546023501306
MIMAT0004556	0.2538897572223138
MIMAT0004658	0.25245139075647766
MIMAT0000262	0.25175055249097733
MIMAT0000692	0.25125534294362756
MIMAT0000103	0.2508662563305678
MIMAT0004800	0.2502011432076472
MIMAT0000098	0.2494214184150191
MIMAT0000455	0.24879967840666217
MIMAT0009198	0.24826073474360907
MIMAT0026616	0.2477549981310592
MIMAT0004946	0.24763030937439778
MIMAT0019208	0.24748224662573884
MIMAT0011159	0.24728166361629964
MIMAT0000078	0.24714642384651375
MIMAT0000681	0.24693445261407054
MIMAT0003339	0.2469074963919381
MIMAT0000733	0.24638408867257736
MIMAT0003254	0.2461871585069847
MIMAT0022842	0.2444831246100608
MIMAT0004921	0.24349564541093374
MIMAT0027467	0.24346530610019881
MIMAT0000415	0.243352174615503
MIMAT0025848	0.24306528514468032
MIMAT0000064	0.24267608535315655
MIMAT0003284	0.2409019135646723
MIMAT0002809	0.24004760269337685
MIMAT0000102	0.2392692905343112
MIMAT0019900	0.23917331966880717
MIMAT0000450	0.23829719291085505
MIMAT0000761	0.23828946648355775
MIMAT0018205	0.2378893338442528
MIMAT0005796	0.23774182723927773
MIMAT0000737	0.23753928386131729
MIMAT0000244	0.2367715234535679
MIMAT0022975	0.23637680992708707
MIMAT0004504	0.23592341913778947
MIMAT0000757	0.23569198373923853
MIMAT0003323	0.23553544183065903
MIMAT0004513	0.23448274278827808
MIMAT0000278	0.23295491965366957
MIMAT0000432	0.2324020816720941
MIMAT0004678	0.23218041544463186
MIMAT0000759	0.23187650511915403
MIMAT0002814	0.23102336333132079
MIMAT0004585	0.23040878631483952
MIMAT0004770	0.2299801120061068
MIMAT0004766	0.22910953587814553
MIMAT0004982	0.22747415106993865
MIMAT0003885	0.2270146470782635
MIMAT0011161	0.22608942823009018
MIMAT0005933	0.22563590078728887
MIMAT0027032	0.22551460840763016
MIMAT0004799	0.22531579554043424
MIMAT0000069	0.22496816924626714
MIMAT0000430	0.22476625161751365
MIMAT0001340	0.22433598258123488
MIMAT0000753	0.22356695809979146
MIMAT0018194	0.2233850383920093
MIMAT0025477	0.2230536267303247
MIMAT0000085	0.21941929083443645
MIMAT0000446	0.2190206170267793
MIMAT0016888	0.21898788199001804
MIMAT0000257	0.2188968874450432
MIMAT0019221	0.2188016718125411
MIMAT0030021	0.21813696511549574
MIMAT0000752	0.21763488091299568
MIMAT0019814	0.2164597104676408
MIMAT0019739	0.21466498975970785
MIMAT0004507	0.21328840621438547
MIMAT0004609	0.21323836392639403
MIMAT0017950	0.21323514300175464
MIMAT0000646	0.21023265214509468
MIMAT0022720	0.21011748692919116
MIMAT0000258	0.20960058979613094
MIMAT0000231	0.20946508668089023
MIMAT0003214	0.20721454247021898
MIMAT0004497	0.2070023241022286
MIMAT0019037	0.20585511151113645
MIMAT0021030	0.20555532228702703
MIMAT0017352	0.20461804452176882
MIMAT0000755	0.20412242940958533
MIMAT0000454	0.20385947610642585
MIMAT0000686	0.20362772275013138
MIMAT0000264	0.20312045762829956
MIMAT0005920	0.20259852171831438
MIMAT0014987	0.20205508642452663
MIMAT0003887	0.20179090066058583
MIMAT0000434	0.20178952024808297
MIMAT0003884	0.2014228058527049
MIMAT0005577	0.20126629599288937
MIMAT0005924	0.2010484788386118
MIMAT0002873	0.20069578300967864
MIMAT0004494	0.19966180322810845
MIMAT0004514	0.19954541554107275
MIMAT0003301	0.19950229451884413
MIMAT0004502	0.19947357702609306
MIMAT0000425	0.19893814138327207
MIMAT0000243	0.19753942194223384
MIMAT0003257	0.19729726814218
